categoryId,categoryName,categoryPath
"165223","Canadian Mist","Root > Collectibles > Advertising > Food & Beverage > Distillery > Canadian Mist"
"165224","Crown Royal","Root > Collectibles > Advertising > Food & Beverage > Distillery > Crown Royal"
"165225","Drambuie","Root > Collectibles > Advertising > Food & Beverage > Distillery > Drambuie"
"165226","Fleischmann","Root > Collectibles > Advertising > Food & Beverage > Distillery > Fleischmann"
"165227","Gilbey’s","Root > Collectibles > Advertising > Food & Beverage > Distillery > Gilbey’s"
"165228","Haig & Haig","Root > Collectibles > Advertising > Food & Beverage > Distillery > Haig & Haig"
"165229","Jagermeister","Root > Collectibles > Advertising > Food & Beverage > Distillery > Jagermeister"
"165230","Jose Cuervo","Root > Collectibles > Advertising > Food & Beverage > Distillery > Jose Cuervo"
"165231","Old Forester","Root > Collectibles > Advertising > Food & Beverage > Distillery > Old Forester"
"165232","Paul Jones","Root > Collectibles > Advertising > Food & Beverage > Distillery > Paul Jones"
"165233","Tanqueray","Root > Collectibles > Advertising > Food & Beverage > Distillery > Tanqueray"
"165234","Other Distillery Ads","Root > Collectibles > Advertising > Food & Beverage > Distillery > Other Distillery Ads"
"167974","Ezra Brooks","Root > Collectibles > Advertising > Food & Beverage > Distillery > Ezra Brooks"
"872","Candy & Nuts","Root > Collectibles > Advertising > Food & Beverage > Candy & Nuts"
"873","Other Candy & Nuts Ads","Root > Collectibles > Advertising > Food & Beverage > Candy & Nuts > Other Candy & Nuts Ads"
"874","M&M's","Root > Collectibles > Advertising > Food & Beverage > Candy & Nuts > M&M's"
"3894","Planters Nuts","Root > Collectibles > Advertising > Food & Beverage > Candy & Nuts > Planters Nuts"
"10782","Cracker Jack","Root > Collectibles > Advertising > Food & Beverage > Candy & Nuts > Cracker Jack"
"10783","Hershey & Reese’s","Root > Collectibles > Advertising > Food & Beverage > Candy & Nuts > Hershey & Reese’s"
"10784","Life Savers","Root > Collectibles > Advertising > Food & Beverage > Candy & Nuts > Life Savers"
"20990","Ferrero & Kinder","Root > Collectibles > Advertising > Food & Beverage > Candy & Nuts > Ferrero & Kinder"
"35645","Chewing Gum","Root > Collectibles > Advertising > Food & Beverage > Candy & Nuts > Chewing Gum"
"165216","Brach’s","Root > Collectibles > Advertising > Food & Beverage > Candy & Nuts > Brach’s"
"165217","Merchandise & Memorabilia","Root > Collectibles > Advertising > Food & Beverage > Candy & Nuts > Merchandise & Memorabilia"
"878","Soup","Root > Collectibles > Advertising > Food & Beverage > Soup"
"1526","Other Food & Beverage Ads","Root > Collectibles > Advertising > Food & Beverage > Other Food & Beverage Ads"
"10785","Cereal","Root > Collectibles > Advertising > Food & Beverage > Cereal"
"1322","Other Cereal Advertisements","Root > Collectibles > Advertising > Food & Beverage > Cereal > Other Cereal Advertisements"
"10786","General Mills","Root > Collectibles > Advertising > Food & Beverage > Cereal > General Mills"
"10787","Kellogg","Root > Collectibles > Advertising > Food & Beverage > Cereal > Kellogg"
"10788","Nabisco","Root > Collectibles > Advertising > Food & Beverage > Cereal > Nabisco"
"10789","Post","Root > Collectibles > Advertising > Food & Beverage > Cereal > Post"
"10790","Quaker","Root > Collectibles > Advertising > Food & Beverage > Cereal > Quaker"
"165235","Cream of Wheat","Root > Collectibles > Advertising > Food & Beverage > Cereal > Cream of Wheat"
"165236","Merchandise & Memorabilia","Root > Collectibles > Advertising > Food & Beverage > Cereal > Merchandise & Memorabilia"
"10793","Coffee & Tea","Root > Collectibles > Advertising > Food & Beverage > Coffee & Tea"
"865","Other Coffee & Tea Ads","Root > Collectibles > Advertising > Food & Beverage > Coffee & Tea > Other Coffee & Tea Ads"
"10794","Maxwell House","Root > Collectibles > Advertising > Food & Beverage > Coffee & Tea > Maxwell House"
"10795","Starbucks","Root > Collectibles > Advertising > Food & Beverage > Coffee & Tea > Starbucks"
"13584","Lipton","Root > Collectibles > Advertising > Food & Beverage > Coffee & Tea > Lipton"
"165218","Folger’s","Root > Collectibles > Advertising > Food & Beverage > Coffee & Tea > Folger’s"
"165219","Nescafe","Root > Collectibles > Advertising > Food & Beverage > Coffee & Tea > Nescafe"
"165220","Tim Horton’s","Root > Collectibles > Advertising > Food & Beverage > Coffee & Tea > Tim Horton’s"
"165221","Merchandise & Memorabilia","Root > Collectibles > Advertising > Food & Beverage > Coffee & Tea > Merchandise & Memorabilia"
"13588","Bakery & Baking","Root > Collectibles > Advertising > Food & Beverage > Bakery & Baking"
"1321","Other Bakery & Baking Ads","Root > Collectibles > Advertising > Food & Beverage > Bakery & Baking > Other Bakery & Baking Ads"
"13589","Baking Powder","Root > Collectibles > Advertising > Food & Beverage > Bakery & Baking > Baking Powder"
"13590","Flour","Root > Collectibles > Advertising > Food & Beverage > Bakery & Baking > Flour"
"20165","Bread","Root > Collectibles > Advertising > Food & Beverage > Bakery & Baking > Bread"
"20166","Cakes & Doughnuts","Root > Collectibles > Advertising > Food & Beverage > Bakery & Baking > Cakes & Doughnuts"
"20167","Cookies, Crackers & Pretzels","Root > Collectibles > Advertising > Food & Beverage > Bakery & Baking > Cookies, Crackers & Pretzels"
"21091","Cocoa & Baking Chocolate","Root > Collectibles > Advertising > Food & Beverage > Bakery & Baking > Cocoa & Baking Chocolate"
"165215","Merchandise & Memorabilia","Root > Collectibles > Advertising > Food & Beverage > Bakery & Baking > Merchandise & Memorabilia"
"21099","Spices & Extracts","Root > Collectibles > Advertising > Food & Beverage > Spices & Extracts"
"21102","Pickles & Condiments","Root > Collectibles > Advertising > Food & Beverage > Pickles & Condiments"
"21103","Pancakes & Syrup","Root > Collectibles > Advertising > Food & Beverage > Pancakes & Syrup"
"21104","Jam, Jelly & Peanut Butter","Root > Collectibles > Advertising > Food & Beverage > Jam, Jelly & Peanut Butter"
"21105","Fruit & Raisins","Root > Collectibles > Advertising > Food & Beverage > Fruit & Raisins"
"50710","Gelatin & Jell-O","Root > Collectibles > Advertising > Food & Beverage > Gelatin & Jell-O"
"165237","Energy Drinks","Root > Collectibles > Advertising > Food & Beverage > Energy Drinks"
"165238","Wine","Root > Collectibles > Advertising > Food & Beverage > Wine"
"165239","Advertising-Print","Root > Collectibles > Advertising > Food & Beverage > Wine > Advertising-Print"
"165240","Labels","Root > Collectibles > Advertising > Food & Beverage > Wine > Labels"
"165241","Signs","Root > Collectibles > Advertising > Food & Beverage > Wine > Signs"
"165242","Other Wine Advertisements","Root > Collectibles > Advertising > Food & Beverage > Wine > Other Wine Advertisements"
"13595","Household","Root > Collectibles > Advertising > Household"
"876","Soap & Detergent","Root > Collectibles > Advertising > Household > Soap & Detergent"
"1527","Other Household Ads","Root > Collectibles > Advertising > Household > Other Household Ads"
"13596","Appliances","Root > Collectibles > Advertising > Household > Appliances"
"21098","Paint & Varnish","Root > Collectibles > Advertising > Household > Paint & Varnish"
"165252","Furniture","Root > Collectibles > Advertising > Household > Furniture"
"165253","Home Décor","Root > Collectibles > Advertising > Household > Home Décor"
"13598","Retail Stores","Root > Collectibles > Advertising > Retail Stores"
"1525","Drugstores","Root > Collectibles > Advertising > Retail Stores > Drugstores"
"3893","Other Retail Store Ads","Root > Collectibles > Advertising > Retail Stores > Other Retail Store Ads"
"13599","Department Stores","Root > Collectibles > Advertising > Retail Stores > Department Stores"
"165256","Grocery Stores","Root > Collectibles > Advertising > Retail Stores > Grocery Stores"
"165257","Home Improvement Stores","Root > Collectibles > Advertising > Retail Stores > Home Improvement Stores"
"13617","Tires","Root > Collectibles > Advertising > Tires"
"863","Other Tire Advertisements","Root > Collectibles > Advertising > Tires > Other Tire Advertisements"
"13618","B.F. Goodrich","Root > Collectibles > Advertising > Tires > B.F. Goodrich"
"13619","Goodyear","Root > Collectibles > Advertising > Tires > Goodyear"
"13620","Firestone","Root > Collectibles > Advertising > Tires > Firestone"
"13621","Michelin","Root > Collectibles > Advertising > Tires > Michelin"
"13623","Merchandise & Memorabilia","Root > Collectibles > Advertising > Merchandise & Memorabilia"
"35","Other Merch & Memorabilia Ads","Root > Collectibles > Advertising > Merchandise & Memorabilia > Other Merch & Memorabilia Ads"
"796","Characters & Dolls","Root > Collectibles > Advertising > Merchandise & Memorabilia > Characters & Dolls"
"797","Clocks","Root > Collectibles > Advertising > Merchandise & Memorabilia > Clocks"
"798","Store Displays","Root > Collectibles > Advertising > Merchandise & Memorabilia > Store Displays"
"799","Labels","Root > Collectibles > Advertising > Merchandise & Memorabilia > Labels"
"800","Premiums, Prizes & Charms","Root > Collectibles > Advertising > Merchandise & Memorabilia > Premiums, Prizes & Charms"
"801","Tins","Root > Collectibles > Advertising > Merchandise & Memorabilia > Tins"
"803","Trays","Root > Collectibles > Advertising > Merchandise & Memorabilia > Trays"
"10797","Mannequins","Root > Collectibles > Advertising > Merchandise & Memorabilia > Mannequins"
"10804","Signs","Root > Collectibles > Advertising > Merchandise & Memorabilia > Signs"
"10805","Reproduction","Root > Collectibles > Advertising > Merchandise & Memorabilia > Signs > Reproduction"
"37840","Original","Root > Collectibles > Advertising > Merchandise & Memorabilia > Signs > Original"
"804","1970-Now","Root > Collectibles > Advertising > Merchandise & Memorabilia > Signs > Original > 1970-Now"
"10806","1930-69","Root > Collectibles > Advertising > Merchandise & Memorabilia > Signs > Original > 1930-69"
"37841","Pre-1930","Root > Collectibles > Advertising > Merchandise & Memorabilia > Signs > Original > Pre-1930"
"12505","Blotters","Root > Collectibles > Advertising > Merchandise & Memorabilia > Blotters"
"12506","Thermometers","Root > Collectibles > Advertising > Merchandise & Memorabilia > Thermometers"
"13624","Calendars","Root > Collectibles > Advertising > Merchandise & Memorabilia > Calendars"
"13625","Mirrors","Root > Collectibles > Advertising > Merchandise & Memorabilia > Mirrors"
"21147","Mugs & Cups","Root > Collectibles > Advertising > Merchandise & Memorabilia > Mugs & Cups"
"21148","Fans","Root > Collectibles > Advertising > Merchandise & Memorabilia > Fans"
"37828","Advertising-Print","Root > Collectibles > Advertising > Merchandise & Memorabilia > Advertising-Print"
"37829","Pre-1900","Root > Collectibles > Advertising > Merchandise & Memorabilia > Advertising-Print > Pre-1900"
"37830","1900-09","Root > Collectibles > Advertising > Merchandise & Memorabilia > Advertising-Print > 1900-09"
"37831","1910-19","Root > Collectibles > Advertising > Merchandise & Memorabilia > Advertising-Print > 1910-19"
"37832","1920-29","Root > Collectibles > Advertising > Merchandise & Memorabilia > Advertising-Print > 1920-29"
"37833","1930-39","Root > Collectibles > Advertising > Merchandise & Memorabilia > Advertising-Print > 1930-39"
"37834","1940-49","Root > Collectibles > Advertising > Merchandise & Memorabilia > Advertising-Print > 1940-49"
"37835","1950-59","Root > Collectibles > Advertising > Merchandise & Memorabilia > Advertising-Print > 1950-59"
"37836","1960-69","Root > Collectibles > Advertising > Merchandise & Memorabilia > Advertising-Print > 1960-69"
"37837","1970-79","Root > Collectibles > Advertising > Merchandise & Memorabilia > Advertising-Print > 1970-79"
"37838","1980-89","Root > Collectibles > Advertising > Merchandise & Memorabilia > Advertising-Print > 1980-89"
"37839","1990-Now","Root > Collectibles > Advertising > Merchandise & Memorabilia > Advertising-Print > 1990-Now"
"37842","Victorian Trade Cards","Root > Collectibles > Advertising > Merchandise & Memorabilia > Victorian Trade Cards"
"802","Other Victorian Trade Cards","Root > Collectibles > Advertising > Merchandise & Memorabilia > Victorian Trade Cards > Other Victorian Trade Cards"
"37843","Coffee & Tea","Root > Collectibles > Advertising > Merchandise & Memorabilia > Victorian Trade Cards > Coffee & Tea"
"37844","Sewing Machines","Root > Collectibles > Advertising > Merchandise & Memorabilia > Victorian Trade Cards > Sewing Machines"
"37845","Shoes & Boots","Root > Collectibles > Advertising > Merchandise & Memorabilia > Victorian Trade Cards > Shoes & Boots"
"50712","Soap","Root > Collectibles > Advertising > Merchandise & Memorabilia > Victorian Trade Cards > Soap"
"73471","Plates","Root > Collectibles > Advertising > Merchandise & Memorabilia > Plates"
"18789","eBayana","Root > Collectibles > Advertising > eBayana"
"21092","Computers & High Tech","Root > Collectibles > Advertising > Computers & High Tech"
"21097","Pets","Root > Collectibles > Advertising > Pets"
"21136","Health & Beauty","Root > Collectibles > Advertising > Health & Beauty"
"13597","Other Health & Beauty Ads","Root > Collectibles > Advertising > Health & Beauty > Other Health & Beauty Ads"
"21137","Cosmetics & Hair Care","Root > Collectibles > Advertising > Health & Beauty > Cosmetics & Hair Care"
"21138","Medicine & First Aid","Root > Collectibles > Advertising > Health & Beauty > Medicine & First Aid"
"21139","Perfume & Cologne","Root > Collectibles > Advertising > Health & Beauty > Perfume & Cologne"
"21140","Talcum & Bath Powder","Root > Collectibles > Advertising > Health & Beauty > Talcum & Bath Powder"
"21141","Shaving & Razors","Root > Collectibles > Advertising > Health & Beauty > Shaving & Razors"
"165254","Jewelry & Watches","Root > Collectibles > Advertising > Jewelry & Watches"
"165255","Musical Instruments","Root > Collectibles > Advertising > Musical Instruments"
"165266","Other Collectible Ads","Root > Collectibles > Advertising > Other Collectible Ads"
"170068","Hotel & Motel","Root > Collectibles > Advertising > Hotel & Motel"
"27173","Other Hotel & Motel Ads","Root > Collectibles > Advertising > Hotel & Motel > Other Hotel & Motel Ads"
"170069","Advertising-Print","Root > Collectibles > Advertising > Hotel & Motel > Advertising-Print"
"170070","Dinnerware & Serving Pieces","Root > Collectibles > Advertising > Hotel & Motel > Dinnerware & Serving Pieces"
"170071","Luggage Labels","Root > Collectibles > Advertising > Hotel & Motel > Luggage Labels"
"170072","Room Keys","Root > Collectibles > Advertising > Hotel & Motel > Room Keys"
"171180","Price Guides & Publications","Root > Collectibles > Advertising > Price Guides & Publications"
